"location","device","filter","day","elapsed_time","n_readings","daily_mean_pm","daily_95_pm","daily_mean_rh","daily_mean_t"
"Adama, Ethiopia","AD00410","J1182",2024-03-05,23.7,54,12.2,26.5,46.1,23.3
"Adama, Ethiopia","AD00412","J1418",2024-03-05,23.7,70,7.3,16,49.2,23.1
"Adama, Ethiopia","AD00410","J1182",2024-03-04,23.7,71,15.7,24.3,43.8,24
"Adama, Ethiopia","AD00412","J1418",2024-03-04,24,73,21.3,29.1,45.7,24.2
"Adama, Ethiopia","AD00410","J1182",2024-03-03,21.7,66,8.8,14.4,42.3,26.5
"Adama, Ethiopia","AD00412","J1418",2024-03-03,23.7,72,11.7,17.2,44.6,25.8
"Adama, Ethiopia","AD00410","J1182",2024-03-02,8,25,9.4,19.4,43.4,26.8
"Adama, Ethiopia","AD00412","J1418",2024-03-02,23.7,32,10.1,18.7,43.3,27.7
"Amity University Noida, India","AD00414","J1302",2024-02-29,2,7,1,1.2,33.5,22.8
"Pretoria, South Africa","AD00104","J1551",2024-02-29,10.3,32,26.5,43.8,12,49.1
"Amity University Noida, India","AD00414","J1302",2024-02-28,23.7,71,5.7,14.8,37.8,20.8
"Pretoria, South Africa","AD00104","J1551",2024-02-28,23.7,72,16.3,34,21.1,39
"Amity University Manesar, India","AD00409","#2LPM",2024-02-27,19.7,3,48.6,79.6,17,35.3
"Amity University Noida, India","AD00414","J1302",2024-02-27,23.7,72,9.9,16.3,36.9,29
"Amity University Noida, India","AD00414","J1302",2024-02-26,24,73,36,68.3,24.7,29.8
"Amity University Noida, India","AD00414","J1302",2024-02-25,23.7,72,19.2,41.8,24.8,24.3
"Amity University Noida, India","AD00414","J1302",2024-02-24,23.7,72,6.8,26.2,26.3,23.2
"Amity University Noida, India","AD00414","J1302",2024-02-23,23.7,72,7.4,28.5,33.8,26.3
"Amity University Noida, India","AD00413","J1395",2024-02-22,23.3,71,29.7,53.2,30.4,28
"Amity University Noida, India","AD00414","J1302",2024-02-22,23.3,70,26.7,48.8,37.9,27.3
"Amity University Noida, India","AD00413","J1395",2024-02-21,23,70,47.6,82,18.2,25.9
"Amity University Noida, India","AD00414","J1302",2024-02-21,23.6,72,43.7,77,24,25.7
"Amity University Noida, India","AD00413","J1395",2024-02-20,23.6,72,25,53.4,18.9,21.7
"Amity University Noida, India","AD00414","J1302",2024-02-20,23.7,72,22.7,48.1,24.8,21.4
"Pretoria, South Africa","AD00104","J1548",2024-02-20,9.3,29,16.8,21.3,14.6,51.3
"Amity University Noida, India","AD00413","J1395",2024-02-19,23.7,72,46,97.6,18.3,22.5
"Amity University Noida, India","AD00414","J1302",2024-02-19,23.7,72,42.1,92.8,24.6,22.4
"Pretoria, South Africa","AD00104","J1548",2024-02-19,23.7,72,13.8,28.3,23.7,41.9
"Amity University Noida, India","AD00413","J1395",2024-02-18,23.7,72,18,58.5,21.7,19.6
"Amity University Noida, India","AD00414","J1302",2024-02-18,23.7,70,16.8,55.1,29,19.2
"Amity University Noida, India","AD00413","J1395",2024-02-17,23.7,72,11,22.4,27.6,15.8
"Amity University Noida, India","AD00414","J1302",2024-02-17,23.7,72,9.6,20.8,36,15.5
"Amity University Noida, India","AD00413","J1395",2024-02-16,24,73,22.2,40.2,29.8,23.8
"Amity University Noida, India","AD00414","J1302",2024-02-16,23.6,72,20.7,40.7,37.6,23
"Pretoria, South Africa","AD00104","J1614",2024-02-16,9.3,29,10.3,17.3,9.1,53.8
"Amity University Noida, India","AD00413","J1395",2024-02-15,23.4,6,18.5,51.4,25,30.1
"Pretoria, South Africa","AD00104","J1614",2024-02-15,23.7,72,17.4,31.8,18.5,44
"Amity University Noida, India","AD00413","J1395",2024-02-14,23.7,72,13.4,38.4,23.1,25.2
"Amity University Noida, India","AD00413","J1395",2024-02-13,23.7,72,11.3,38,28.9,22.2
"Pretoria, South Africa","AD00104","J1593",2024-02-13,9.3,29,21.2,38.8,11,53.8
"Pretoria, South Africa","AD00405","J1198",2024-02-13,5.3,17,9.6,14,35.1,20.8
"Amity University Noida, India","AD00413","J1395",2024-02-12,23.7,72,4,20.7,42.7,20.1
"Pretoria, South Africa","AD00104","J1593",2024-02-12,23.7,72,33.5,63.3,21.5,42.1
"Pretoria, South Africa","AD00405","J1198",2024-02-12,23,49,2.3,12.1,46.6,17
"Amity University Noida, India","AD00413","J1395",2024-02-11,23.6,72,7.3,25.4,40.8,26.5
"Amity University Noida, India","AD00414","J1302",2024-02-11,3.7,12,5.1,15.3,45.6,28
"Pretoria, South Africa","AD00405","J1198",2024-02-11,21.6,63,1.7,4.7,44.5,25.1
"Amity University Noida, India","AD00413","J1395",2024-02-10,23.7,72,12.9,25.7,36.9,26.2
"Amity University Noida, India","AD00414","J1302",2024-02-10,23.7,72,11.9,24.2,41.9,26.1
"Pretoria, South Africa","AD00405","J1198",2024-02-10,23.7,72,9.7,16.9,41.1,24.3
"Amity University Noida, India","AD00413","J1395",2024-02-09,23.7,72,29.3,49.3,30.3,24.1
"Amity University Noida, India","AD00414","J1302",2024-02-09,23.7,72,27.3,50.4,35.7,24
"Pretoria, South Africa","AD00405","J1198",2024-02-09,23.7,72,25.1,34.8,34.4,21.9
"Amity University Noida, India","AD00413","J1395",2024-02-08,23.7,72,32,77.4,25.5,21
"Amity University Noida, India","AD00414","J1302",2024-02-08,23.7,72,29.5,77.6,32.9,21
"Pretoria, South Africa","AD00104","J1599",2024-02-08,9.3,29,7.8,13.3,6.6,57.7
"Pretoria, South Africa","AD00405","J1198",2024-02-08,23.7,72,20.8,28.8,29.8,17.8
"Amity University Noida, India","AD00413","J1395",2024-02-07,0,1,14.6,14.6,20.7,19.7
"Amity University Noida, India","AD00413","J1395",2024-02-07,24,73,19,49.6,26.1,21.6
"Amity University Noida, India","AD00414","J1302",2024-02-07,24,73,17.3,43.7,33,21.1
"Pretoria, South Africa","AD00104","J1599",2024-02-07,23.7,72,15,36,11.3,47.1
"Pretoria, South Africa","AD00405","J1198",2024-02-07,24,73,13.8,20.5,29.9,16.6
"Pretoria, South Africa","AD00104","J1610",2024-02-06,9,28,7.5,11.1,7.9,55.8
"Pretoria, South Africa","AD00104","J1610",2024-02-05,24,73,22.2,87.3,18.2,43
"Amity University Noida, India","AD00413","J1395",2024-02-04,14.7,45,12.7,18.9,26.8,16.2
"Amity University Noida, India","AD00413","J1395",2024-02-03,23.7,72,12.1,18.9,22,24
"Amity University Noida, India","AD00413","J1395",2024-02-02,23.7,72,16.8,41.3,23.5,26.4
"Amity University Noida, India","AD00413","J1395",2024-02-01,24,73,16.2,42.4,27.9,22.1
"Pretoria, South Africa","AD00405","J1383",2024-02-01,0,1,19.8,19.8,37.3,13.9
"Pretoria, South Africa","AD00405","J1383",2024-01-31,23.7,72,8.4,16,31.4,14.4
"Adama, Ethiopia","AD00410","J1182",2024-01-30,20,61,51.3,146.9,29,21.6
"Pretoria, South Africa","AD00104","J1620",2024-01-30,16.3,50,28.5,52.9,21.4,44.2
"Pretoria, South Africa","AD00405","J1383",2024-01-30,23.7,72,7.2,12.9,32.6,18.9
"Adama, Ethiopia","AD00410","J1182",2024-01-29,8,25,1,1.5,30.9,23.3
"Pretoria, South Africa","AD00405","J1383",2024-01-29,23.7,72,3,6.4,35.3,13.7
"Adama, Ethiopia","AD00410","J1182",2024-01-28,23.7,60,0.8,2.4,39.8,15.1
"Pretoria, South Africa","AD00405","J1383",2024-01-28,23.3,66,0.4,1.1,41.7,14
"Adama, Ethiopia","AD00410","J1182",2024-01-27,23.7,67,3.9,13.4,45.6,22.5
"Pretoria, South Africa","AD00405","J1383",2024-01-27,22,67,3.3,13.7,47.9,21.7
"Adama, Ethiopia","AD00410","J1182",2024-01-26,23.7,72,13.6,20.6,46.1,26
"Pretoria, South Africa","AD00405","J1383",2024-01-26,24,73,11,17.4,44.6,25.5
"Adama, Ethiopia","AD00410","J1182",2024-01-25,24,70,4.8,9,51.8,25.5
"Pretoria, South Africa","AD00405","J1370",2024-01-25,7.3,23,4.5,7.5,47.6,27.5
"Pretoria, South Africa","AD00104","J1588",2024-01-24,15,46,22.9,48.9,18,43.9
"Pretoria, South Africa","AD00405","J1370",2024-01-24,23.7,72,10.3,17.4,45.9,23
"Pretoria, South Africa","AD00405","J1370",2024-01-23,23.6,72,19.9,32.7,37.8,17.6
"Pretoria, South Africa","AD00104","J1589",2024-01-22,17,53,18.2,41.7,17.9,44
"Pretoria, South Africa","AD00405","J1370",2024-01-22,23.7,72,10.1,17.5,24.1,14.5
"Pretoria, South Africa","AD00405","J1370",2024-01-21,23.7,72,9.3,17.1,23,7.3
"Pretoria, South Africa","AD00405","J1370",2024-01-20,23.7,72,5.2,9.4,25,2.6
"Pretoria, South Africa","AD00104","J1571",2024-01-19,9.3,29,3.8,12.7,10,51.2
"Pretoria, South Africa","AD00405","J1370",2024-01-19,24,73,10.5,14.6,28.6,8.3
"Pretoria, South Africa","AD00104","J1571",2024-01-18,23.7,72,15.1,41.1,24.2,34.9
"Pretoria, South Africa","AD00405","J1371",2024-01-18,5,16,10.2,19.7,24.4,17.4
"Pretoria, South Africa","AD00405","J1371",2024-01-17,23.6,72,11.7,26.5,26.5,5.9
"Pretoria, South Africa","AD00405","J1371",2024-01-16,23.7,72,5.2,7,31.4,2.6
"Pretoria, South Africa","AD00104","J1574",2024-01-15,17.7,54,27.2,59.8,19.5,45.5
"Pretoria, South Africa","AD00405","J1371",2024-01-15,23.7,72,10.4,23.2,29.7,17.4
"Pretoria, South Africa","AD00405","J1371",2024-01-14,23.7,72,8.3,15.4,32.1,15.5
"Pretoria, South Africa","AD00405","J1371",2024-01-13,24,73,7.3,15.8,34,9.1
"Pretoria, South Africa","AD00405","J1371",2024-01-12,23.7,72,6.1,12.6,43.3,14.5
"Pretoria, South Africa","AD00104","J1591",2024-01-11,4,13,9.5,18.8,28.8,41.4
"Pretoria, South Africa","AD00104","J1591",2024-01-10,23.7,73,18.2,29,25,40.9
"Pretoria, South Africa","AD00405","J1398",2024-01-10,1.7,6,4.8,5.1,34.4,15.2
"Pretoria, South Africa","AD00104","J1603",2024-01-09,9.3,29,11.7,18,23.4,44.2
"Pretoria, South Africa","AD00405","J1398",2024-01-09,23.3,71,1.8,4.3,39.7,14.2
"Pretoria, South Africa","AD00104","J1603",2024-01-08,23.7,72,14.9,32,21.9,42.7
"Pretoria, South Africa","AD00405","J1398",2024-01-08,23.7,63,2.1,4.5,35.4,15.2
"Pretoria, South Africa","AD00405","J1398",2024-01-07,23.7,72,7.6,14.3,36.1,11
"Pretoria, South Africa","AD00405","J1398",2024-01-06,23.6,72,6.3,15.1,40.4,15.3
"Pretoria, South Africa","AD00405","J1398",2024-01-05,23.7,72,8.2,14,32.4,14.9
"Pretoria, South Africa","AD00104","J1584",2024-01-04,17.6,54,17.3,24,20.7,42.7
"Pretoria, South Africa","AD00405","J1398",2024-01-04,23.7,72,15.3,21.6,32,12.2
"Pretoria, South Africa","AD00405","J1398",2024-01-03,23.7,72,18.1,26,37.4,11.9
"Pretoria, South Africa","AD00405","J1398",2024-01-02,24,73,11.9,21,32,12.5
"Pretoria, South Africa","AD00405","J1406",2023-12-29,1.7,6,6.4,7.7,37.8,12
"Amity University Manesar, India","AD00409","J1443",2023-12-28,10.7,33,267,331.3,27.9,30.8
"Pretoria, South Africa","AD00405","J1406",2023-12-28,23.7,72,6.2,12,34.4,14.7
"Pretoria, South Africa","AD00405","J1406",2023-12-27,23.7,72,7.1,13.7,39.8,17.1
"Pretoria, South Africa","AD00405","J1406",2023-12-26,23.7,72,6.3,16.1,47.8,21.5
"Pretoria, South Africa","AD00405","J1406",2023-12-25,23.3,71,1.4,3.9,48.1,24
"Pretoria, South Africa","AD00405","J1406",2023-12-24,23.7,72,4.4,9.2,39.4,22.8
"Pretoria, South Africa","AD00405","J1406",2023-12-23,23.7,72,18.1,27.7,33.3,18.7
"Amity University Manesar, India","AD00409","J1457",2023-12-22,5.7,19,292.2,471,22.8,33.1
"Pretoria, South Africa","AD00405","J1406",2023-12-22,23.7,72,26.8,32.8,28.9,16.2
"Amity University Manesar, India","AD00409","J1457",2023-12-21,23.7,73,315.9,455.2,23.5,31.1
"Pretoria, South Africa","AD00405","J1406",2023-12-21,24,73,22.2,36.9,25.3,16.8
"Amity University Manesar, India","AD00409","J1477",2023-12-20,23.3,71,265.1,392.7,27,25
"Pretoria, South Africa","AD00405","J1373",2023-12-20,2,7,13.2,16.5,30,15.4
"Amity University Manesar, India","AD00409","J1477",2023-12-19,23.7,72,159.7,223.3,26.1,25.6
"Pretoria, South Africa","AD00405","J1373",2023-12-19,23.7,72,8.3,14.9,26.9,9.1
"Taichung, Taiwan","AD00094","J1255",2023-12-19,2.7,9,10,12.4,13.8,49.6
"Amity University Manesar, India","AD00408","J1479",2023-12-18,10.3,32,79.8,126.8,14.8,40
"Amity University Manesar, India","AD00409","J1477",2023-12-18,24,73,142.4,194.7,29.8,25
"Pretoria, South Africa","AD00405","J1373",2023-12-18,23.7,72,3.1,7.6,28.7,13.2
"Pretoria, South Africa","AD00405","J1373",2023-12-17,23.6,72,5.9,13.5,41.2,16.9
"Tainan, Taiwan","AD00403","J1308",2023-12-17,10.3,32,35,46.1,33.1,31.3
"Pretoria, South Africa","AD00405","J1373",2023-12-16,23.7,72,9.4,13.9,34.3,18.6
"Tainan, Taiwan","AD00403","J1308",2023-12-16,24,73,16.8,38.3,36.6,28.5
"Amity University Manesar, India","AD00408","J1097",2023-12-15,1.3,5,302.6,385.3,16.5,45.3
"Pretoria, South Africa","AD00405","J1373",2023-12-15,23.7,72,8.6,15,26.7,15.5
"Taichung, Taiwan","AD00094","J1255",2023-12-15,2.7,9,24.1,48.3,8.9,58.5
"Tainan, Taiwan","AD00403","J1308",2023-12-15,23.7,72,50.6,84.3,38.9,36.2
"Amity University Manesar, India","AD00408","J1097",2023-12-14,23.7,72,90.2,156.6,15.2,37.9
"Pretoria, South Africa","AD00405","J1373",2023-12-14,23.7,72,7.7,12.4,27.8,13.6
"Tainan, Taiwan","AD00403","J1310",2023-12-14,9.3,29,42.2,53.1,36.3,39
"Pretoria, South Africa","AD00405","J1373",2023-12-13,24,73,17.1,29.2,33.9,15.6
"Tainan, Taiwan","AD00403","J1310",2023-12-13,23.7,72,27.5,49.6,40.8,35.3
"Amity University Manesar, India","AD00408","J1153",2023-12-12,1.7,6,270.7,338.8,14.9,47.4
"Pretoria, South Africa","AD00405","J1384",2023-12-12,4,13,10.2,13.5,34.3,19.7
"Amity University Manesar, India","AD00408","J1153",2023-12-11,23.7,72,105.3,200.5,13.3,42.7
"Pretoria, South Africa","AD00405","J1384",2023-12-11,23.7,72,9.3,17.4,35.3,11
"Tainan, Taiwan","AD00403","J1305",2023-12-11,2.3,8,85.6,95.6,35.2,42.5
"Amity University Manesar, India","AD00409","J1553",2023-12-10,1.7,6,186.9,201.1,27.7,30
"Pretoria, South Africa","AD00405","J1384",2023-12-10,23.7,72,4.5,8.7,45,13.7
"Tainan, Taiwan","AD00403","J1305",2023-12-10,24,73,51.4,78.1,36.4,36.3
"Amity University Manesar, India","AD00409","J1553",2023-12-09,23.7,72,186,248.9,26.6,27.6
"Pretoria, South Africa","AD00405","J1384",2023-12-09,23.6,72,20,35.1,42.7,24.2
"Tainan, Taiwan","AD00403","J1305",2023-12-09,23.7,72,50.2,82.1,31.3,35.8
"Amity University Manesar, India","AD00409","J1553",2023-12-08,23.7,72,196.9,303.8,27.5,27.9
"Pretoria, South Africa","AD00405","J1384",2023-12-08,23.7,72,20.6,33.6,31.9,21.6
"Amity University Manesar, India","AD00409","J1553",2023-12-07,23.6,72,214.2,269.7,28.7,28.6
"Pretoria, South Africa","AD00405","J1384",2023-12-07,23.7,72,16.6,29.8,29.1,14.4
"Amity University Manesar, India","AD00408","J1092",2023-12-06,23.3,71,82.4,143.7,15.1,41.7
"Amity University Manesar, India","AD00409","J1553",2023-12-06,23.7,72,187.6,296.6,28.3,29
"Pretoria, South Africa","AD00405","J1384",2023-12-06,23.7,72,6.4,10.9,30.1,13.1
"Amity University Manesar, India","AD00408","J1092",2023-12-05,24,73,75.5,113.5,17.3,38.9
"Amity University Manesar, India","AD00409","J1553",2023-12-05,23.7,72,158.8,227.4,28.5,28.2
"Pretoria, South Africa","AD00405","J1384",2023-12-05,24,73,5.9,11.2,28.7,18.6
"Amity University Manesar, India","AD00409","J1553",2023-12-04,23.7,72,228,308.5,31.7,27.8
"Amity University Manesar, India","AD00409","J1553",2023-12-03,24,73,202.6,283.4,29.3,30.4
"Amity University Manesar, India","AD00408","J1430",2023-12-02,5.3,17,191.5,268.4,19.1,50
"Amity University Manesar, India","AD00409","J1553",2023-12-02,23.7,72,172.4,289,30.6,31.3
"Pretoria, South Africa","AD00104","J1073",2023-12-02,17.7,55,18.2,55.7,13,46.9
"Amity University Manesar, India","AD00408","J1430",2023-12-01,23.7,72,98.4,129.1,22,40.2
"Tainan, Taiwan","AD00403","J1323",2023-11-29,9.3,29,41.6,77.8,31.4,39.9
"Pretoria, South Africa","AD00405","J1389",2023-11-28,1.7,6,4,4.8,30.3,16.5
"Tainan, Taiwan","AD00403","J1323",2023-11-28,23.7,72,32.8,48.9,36.3,35.8
"Pretoria, South Africa","AD00405","J1389",2023-11-27,23.7,72,7.2,12,32.2,13.4
"Pretoria, South Africa","AD00405","J1389",2023-11-26,23.7,72,13.5,19.6,40,15.3
"Tainan, Taiwan","AD00403","J0965",2023-11-26,18.3,56,29.4,52.9,37.1,32.8
"Pretoria, South Africa","AD00405","J1389",2023-11-25,23.7,72,18.5,23.6,34.2,19.5
"Tainan, Taiwan","AD00403","J0965",2023-11-25,24,73,38.4,62.6,36.1,32.5
"Pretoria, South Africa","AD00405","J1389",2023-11-24,23.6,72,18.9,31,33.9,17.6
"Tainan, Taiwan","AD00403","J0965",2023-11-24,23.7,72,36,57.9,33.4,34.5
"Pretoria, South Africa","AD00405","J1389",2023-11-23,23.7,72,16.9,33.1,38.3,18.1
"Pretoria, South Africa","AD00405","J1389",2023-11-22,23.7,72,4.3,7.7,42.2,15.4
"Tainan, Taiwan","AD00403","J0987",2023-11-22,9.3,29,22.7,56.8,27.4,40.1
"Pretoria, South Africa","AD00405","J1389",2023-11-21,23.7,72,9.7,19.3,48.2,23
"Tainan, Taiwan","AD00403","J0987",2023-11-21,23.7,72,24.4,51.7,34.5,34.4
"Amity University Noida, India","AD00088","J1102",2023-11-20,0,1,195,195,18,44.8
"Pretoria, South Africa","AD00405","J1389",2023-11-20,24,73,9.3,11.5,38.3,25.2
"Amity University Manesar, India","AD00408","J1303",2023-11-19,23.7,72,11.4,16.5,17.7,34
"Amity University Manesar, India","AD00409","J1188",2023-11-19,22.7,69,8.7,14.6,33.1,22.8
"Pretoria, South Africa","AD00405","J1374",2023-11-19,22.7,69,10.5,17,31.6,23.8
"Amity University Manesar, India","AD00408","J1303",2023-11-18,23.7,72,12.5,17.2,19.1,34.3
"Amity University Manesar, India","AD00409","J1188",2023-11-18,23.7,72,10.8,16.7,36.4,21.3
"Pretoria, South Africa","AD00405","J1374",2023-11-18,23.7,72,12.7,18.7,34,22.5
"Amity University Manesar, India","AD00408","J1303",2023-11-17,24,73,18.6,27.3,23.5,36.3
"Amity University Manesar, India","AD00409","J1188",2023-11-17,24,73,8.1,16.6,44.2,24.6
"Pretoria, South Africa","AD00405","J1374",2023-11-17,24,73,14.6,28.4,43,25.7
"Amity University Manesar, India","AD00408","J1303",2023-11-16,21.7,66,13.9,35.5,24.9,31.8
"Amity University Manesar, India","AD00409","J1417",2023-11-16,1.7,6,3.4,4,29,26.4
"Pretoria, South Africa","AD00405","J1410",2023-11-16,1.7,6,4.6,4.8,28.4,26.9
"Amity University Manesar, India","AD00409","J1417",2023-11-15,23.7,72,7.8,13.9,29.4,21
"Pretoria, South Africa","AD00405","J1410",2023-11-15,23.7,72,9.5,17,27.5,22.2
"Amity University Manesar, India","AD00409","J1417",2023-11-14,23.7,72,9.6,12.7,30.5,22.1
"Pretoria, South Africa","AD00405","J1410",2023-11-14,23.7,72,11.5,14.9,27.8,23.2
"Amity University Manesar, India","AD00409","J1417",2023-11-13,23.6,72,19.6,27.2,37.8,19.8
"Pretoria, South Africa","AD00405","J1410",2023-11-13,23.7,72,22.8,31.5,35.5,21.2
"Amity University Manesar, India","AD00409","J1417",2023-11-12,23.7,72,9.7,14.6,42.2,18.9
"Pretoria, South Africa","AD00405","J1410",2023-11-12,23.6,72,11.4,16.5,40.3,20.2
"Amity University Manesar, India","AD00409","J1417",2023-11-11,23.7,72,8.6,14,46.9,17
"Pretoria, South Africa","AD00405","J1410",2023-11-11,23.7,72,9.6,15.9,46.3,18.3
"Tainan, Taiwan","AD00403","J0985",2023-11-11,9.3,29,22.3,41.4,32.8,42.9
"Amity University Manesar, India","AD00409","J1417",2023-11-10,23.7,72,22.2,35.1,43.6,21.8
"Pretoria, South Africa","AD00405","J1410",2023-11-10,23.7,72,27,44.6,43.1,23.1
"Tainan, Taiwan","AD00403","J0985",2023-11-10,23.7,72,28.3,44.6,40.2,37.8
"Amity University Manesar, India","AD00409","J1417",2023-11-09,24,73,21.3,28.2,38.4,26.2
"Pretoria, South Africa","AD00405","J1410",2023-11-09,23.7,72,26.2,33.7,37.4,27.4
"Taichung, Taiwan","AD00094","J1361",2023-11-09,8.7,27,46.9,68.8,13,55.7
"Tainan, Taiwan","AD00403","J1000",2023-11-09,12,37,44.6,74.9,36.6,39.8
"Amity University Manesar, India","AD00409","J1417",2023-11-08,23.7,72,12.5,16.8,37.8,26.3
"Pretoria, South Africa","AD00405","J1410",2023-11-08,24,73,22.6,29.6,35.5,28
"Tainan, Taiwan","AD00403","J1000",2023-11-08,24,74,51.2,86.5,38.2,36.7
"Amity University Manesar, India","AD00409","J1380",2023-11-07,5.3,17,23.2,37.4,33.5,26.9
"Pretoria, South Africa","AD00405","J1400",2023-11-07,5.7,18,27.9,39.8,31.2,28.5
"Tainan, Taiwan","AD00403","J1000",2023-11-07,23.7,72,36.5,70.8,37.6,36.2
"Amity University Manesar, India","AD00409","J1380",2023-11-06,23.7,72,24.2,34.6,31.7,22
"Pretoria, South Africa","AD00405","J1400",2023-11-06,23.7,72,28.8,43.1,29.2,23.4
"Amity University Manesar, India","AD00409","J1380",2023-11-05,23.6,72,20.7,32.2,31.4,21
"Pretoria, South Africa","AD00405","J1400",2023-11-05,23.6,72,24.4,37.5,29.4,22.3
"Tainan, Taiwan","AD00403","J0967",2023-11-05,18.7,57,36.5,57.8,34.9,38.6
"Amity University Manesar, India","AD00409","J1380",2023-11-04,23.7,69,22.7,43.1,30.3,19.4
"Pretoria, South Africa","AD00405","J1400",2023-11-04,23.7,69,26.8,50.2,27.9,20.8
"Tainan, Taiwan","AD00403","J0967",2023-11-04,23.6,72,43,73.9,37.5,37
"Amity University Manesar, India","AD00409","J1380",2023-11-03,23.7,72,14.4,23.9,30.6,16.2
"Pretoria, South Africa","AD00103","J1108",2023-11-03,3.3,11,5.6,10,10.2,45.8
"Pretoria, South Africa","AD00405","J1400",2023-11-03,23.7,72,16.5,27.3,27.2,17.6
"Taichung, Taiwan","AD00094","J1319",2023-11-03,18.6,57,32.6,51.8,15.4,51.3
"Tainan, Taiwan","AD00403","J0967",2023-11-03,23.7,72,58,103.7,43.7,36.3
"Amity University Manesar, India","AD00409","J1380",2023-11-02,23.7,72,11.3,20.2,32.2,12.3
"Amity University Noida, India","AD00088","J1093",2023-11-02,0.7,2,553.6,561.9,20.3,47.9
"Pretoria, South Africa","AD00103","J1062",2023-11-02,5.7,18,10,13.4,7.2,51.1
"Pretoria, South Africa","AD00405","J1400",2023-11-02,23.7,72,11.9,20,27.3,13.8
"Taichung, Taiwan","AD00094","J1319",2023-11-02,23.7,72,28.8,52.8,15.8,50.5
"Amity University Manesar, India","AD00409","J1380",2023-11-01,24,73,8.1,15.1,33.3,11.1
"Pretoria, South Africa","AD00103","J1062",2023-11-01,23.7,72,12,18.7,13.3,40.9
"Pretoria, South Africa","AD00405","J1400",2023-11-01,24,73,9.6,18.2,28.7,13.9
"Taichung, Taiwan","AD00094","J1319",2023-11-01,23.7,72,29,52.1,15.5,51.7
"Tainan, Taiwan","AD00403","J0954",2023-11-01,9.3,29,29,52.4,32.7,41.9
"Amity University Manesar, India","AD00409","J1206",2023-10-31,0.3,2,3.5,3.6,37.1,17.6
"Pretoria, South Africa","AD00103","J1067",2023-10-31,8,25,9.9,19.7,24.4,32.7
"Tainan, Taiwan","AD00403","J0954",2023-10-31,23.7,72,27.9,42.6,40.8,37
"Amity University Manesar, India","AD00409","J1206",2023-10-30,23.7,72,5.3,13.3,34.9,25.2
"Pretoria, South Africa","AD00103","J1067",2023-10-30,23.7,72,15.8,36,23.6,27.9
"Amity University Manesar, India","AD00409","J1206",2023-10-29,23.7,72,13.7,21.9,36.7,26.8
"Taichung, Taiwan","AD00094","J1249",2023-10-29,0,1,48.8,48.8,21.4,46.2
"Tainan, Taiwan","AD00403","J0978",2023-10-29,2,7,36,41.4,27.5,44.1
"Amity University Manesar, India","AD00409","J1206",2023-10-28,23.7,72,17.1,29.6,38.7,27.2
"Tainan, Taiwan","AD00403","J0978",2023-10-28,24,73,39.1,63.6,42.9,36
"Amity University Manesar, India","AD00409","J1206",2023-10-27,24,73,5.8,10.5,39.8,26.7
"Tainan, Taiwan","AD00403","J0978",2023-10-27,23.7,73,45.9,74.4,43.1,36.4
"Amity University Manesar, India","AD00409","J1173",2023-10-26,1.3,5,7.3,11.8,39.2,26.7
"Taichung, Taiwan","AD00094","J1252",2023-10-26,3,10,41.2,50,13,54.9
"Amity University Manesar, India","AD00409","J1173",2023-10-25,23.7,72,9.4,14,34.5,24.6
"Amity University Noida, India","AD00088","J1069",2023-10-25,0.7,2,109.8,119.5,16.6,48.7
"Pretoria, South Africa","AD00103","J1100",2023-10-25,8.3,26,10.6,16.6,0.2,62.4
"Tainan, Taiwan","AD00403","J0972",2023-10-25,9.3,29,51,88.3,34,43.6
"Amity University Manesar, India","AD00409","J1173",2023-10-24,23.6,72,44.3,83.2,31.2,21.3
"Pretoria, South Africa","AD00103","J1098",2023-10-24,17.3,53,11,25.6,2.8,48.3
"Taichung, Taiwan","AD00094","J1223",2023-10-24,9,28,35.4,51.9,14.6,54.6
"Tainan, Taiwan","AD00403","J0972",2023-10-24,23.7,72,51.8,85,44.8,37.3
"Amity University Manesar, India","AD00409","J1173",2023-10-23,23.7,72,11.1,18.1,32.7,21.3
"Pretoria, South Africa","AD00103","J1098",2023-10-23,23.7,75,27.8,99.2,8,48.1
"Amity University Manesar, India","AD00409","J1173",2023-10-22,23.7,72,5.4,10.7,30.2,22.4
"Amity University Manesar, India","AD00409","J1173",2023-10-21,23.7,72,7.8,14,34.9,24.5
"Tainan, Taiwan","AD00403","J0974",2023-10-21,21.3,65,26.1,38.1,38.1,36.8
"Amity University Manesar, India","AD00409","J1173",2023-10-20,24,73,6.3,16.7,37.8,23.6
"Tainan, Taiwan","AD00403","J0974",2023-10-20,23.7,72,18.8,36.3,41.1,36.6
"Pretoria, South Africa","AD00103","J1118",2023-10-19,9.3,29,6.6,10.2,4.5,53.9
"Tainan, Taiwan","AD00403","J0999",2023-10-19,1,4,65.7,74.8,35.8,46.3
"Amity University Manesar, India","AD00409","J1179",2023-10-18,0,1,14.3,14.3,45.5,16.3
"Pretoria, South Africa","AD00103","J1118",2023-10-18,23.7,72,23.1,58,7.9,48
"Taichung, Taiwan","AD00094","J1224",2023-10-18,18.7,57,58.7,79.9,16.1,51.6
"Tainan, Taiwan","AD00403","J0999",2023-10-18,24,73,71.7,94.5,42.7,36.2
"Amity University Manesar, India","AD00409","J1179",2023-10-17,23.7,72,6.5,13.3,36.8,19.7
